cik,name,alias
0001500198,NEUROONE MEDICAL TECHNOLOGIES Corp,
0001500198,NEUROONE MEDICAL TECHNOLOGIES Corp,"Original Source Entertainment, Inc."
0001500217,"American Assets Trust, Inc.",
0001500305,,
0001500375,"Home Federal Bancorp, Inc. of Louisiana",
0001500435,"GoPro, Inc.",
0001500435,"GoPro, Inc.","Woodman Labs, Inc."
0001500881,enCore Energy Corp.,
0001500881,enCore Energy Corp.,Encore Energy Corp.
0001500881,enCore Energy Corp.,TIGRIS URANIUM CORP.
0001500881,enCore Energy Corp.,WOLFPACK GOLD CORP.
0001501570,"Veritex Holdings, Inc.",
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.","Huntington Ingalls Industries, Inc."
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.","NEW S HOLDCO, INC."
0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.","New Ships, Inc."
0001501697,"X4 Pharmaceuticals, Inc",
0001501697,"X4 Pharmaceuticals, Inc","Arsanis, Inc."
0001501729,FS Specialty Lending Fund,
0001501729,FS Specialty Lending Fund,FS Energy & Power Fund
0001501756,"Adverum Biotechnologies, Inc.",
0001501756,"Adverum Biotechnologies, Inc.","Avalanche Biotechnologies, Inc."
0001501796,"Aura Biosciences, Inc.",
0001501989,"CytomX Therapeutics, Inc.",
0001502292,"Conifer Holdings, Inc.",
0001502557,Kun Peng International Ltd.,
0001502557,Kun Peng International Ltd.,"CX Network Group, Inc."
0001502557,Kun Peng International Ltd.,"mLight Tech, Inc."
0001502966,"Hypha Labs, Inc.",
0001502966,"Hypha Labs, Inc.","DigiPath,Inc."
0001502966,"Hypha Labs, Inc.","Digipath, Inc."
0001503274,Quanterix Corp,
0001503658,LiquidValue Development Inc.,
0001503658,LiquidValue Development Inc.,HOMEOWNUSA
0001503658,LiquidValue Development Inc.,SeD Intelligent Home Inc.
0001503707,"NorthStar Healthcare Income, Inc.",
0001503707,"NorthStar Healthcare Income, Inc.","NorthStar Healthcare Income Trust, Inc."
0001503707,"NorthStar Healthcare Income, Inc.","NorthStar Healthcare Trust, Inc."
0001503707,"NorthStar Healthcare Income, Inc.","NorthStar Senior Care Trust, Inc."
0001503802,Karyopharm Therapeutics Inc.,
0001504008,"BankUnited, Inc.",
0001504461,NGL Energy Partners LP,
0001504461,NGL Energy Partners LP,Silverthorne Energy Partners LP
0001504619,PennantPark Floating Rate Capital Ltd.,
0001504619,PennantPark Floating Rate Capital Ltd.,PennantPark Senior Floating Rate Fund Inc.
0001504678,"Loop Industries, Inc.",
0001504678,"Loop Industries, Inc.",FIRST AMERICAN GROUP INC.
0001504776,Warby Parker Inc.,
0001504776,Warby Parker Inc.,"JAND, Inc."
0001505155,"Upland Software, Inc.",
0001505155,"Upland Software, Inc.",Silverback Acquisition Corp
0001505413,VOC Energy Trust,
0001505497,"BioRestorative Therapies, Inc.",
0001505497,"BioRestorative Therapies, Inc.","Stem Cell Assurance, Inc."
0001505512,Regulus Therapeutics Inc.,
0001505732,"Bankwell Financial Group, Inc.",
0001505732,"Bankwell Financial Group, Inc.","BNC Financial Group, Inc."
0001505952,"DOMO, INC.",
0001505952,"DOMO, INC.","LIGHTSTORM, INC."
0001505952,"DOMO, INC.","SHACHO, INC."
0001506251,"Citius Pharmaceuticals, Inc.",
0001506251,"Citius Pharmaceuticals, Inc.","Trail One, Inc."
0001506251,"Citius Pharmaceuticals, Inc.","TrailOne, Inc."
0001506293,"PINTEREST, INC.",
0001506293,"PINTEREST, INC.",Cold Brew Labs Inc.
0001506293,"PINTEREST, INC.","Pinterest, Inc."
0001506307,"KINDER MORGAN, INC.",
0001506307,"KINDER MORGAN, INC.",Kinder Morgan Holdco LLC
0001506492,"Nuwellis, Inc.",
0001506492,"Nuwellis, Inc.","CHF Solutions, Inc."
0001506492,"Nuwellis, Inc.","Sunshine Heart, Inc."
0001506928,,
0001506929,"VERDE RESOURCES, INC.",
0001506983,"Glucotrack, Inc.",
0001506983,"Glucotrack, Inc.","GlucoTrack, Inc."
0001506983,"Glucotrack, Inc.","Integrity Applications, Inc."
0001507079,"Floor & Decor Holdings, Inc.",
0001507079,"Floor & Decor Holdings, Inc.","FDO Holdings, Inc."
0001507605,"MARA Holdings, Inc.",
0001507605,"MARA Holdings, Inc.",American Strategic Minerals Corp
0001507605,"MARA Holdings, Inc.","MARATHON DIGITAL HOLDINGS, INC."
0001507605,"MARA Holdings, Inc.","Marathon Patent Group, Inc."
0001507957,Ideal Power Inc.,
0001507957,Ideal Power Inc.,"Ideal Power Converters, Inc."
0001508655,"Sixth Street Specialty Lending, Inc.",
0001508655,"Sixth Street Specialty Lending, Inc.","TPG Specialty Lending, Inc."
0001509223,"Moatable, Inc.",
0001509223,"Moatable, Inc.",Renren Inc.
0001509261,"Rezolute, Inc.",
0001509261,"Rezolute, Inc.","AntriaBio, Inc."
0001509261,"Rezolute, Inc.",FITS MY STYLE INC
0001509470,SURO CAPITAL CORP.,
0001509470,SURO CAPITAL CORP.,GSV Capital Corp.
0001509470,SURO CAPITAL CORP.,NeXt Innovation Corp.
0001509470,SURO CAPITAL CORP.,SUTTER ROCK CAPITAL CORP.
0001509570,"American Assets Trust, L.P.",
0001509589,"CIVITAS RESOURCES, INC.",
0001509589,"CIVITAS RESOURCES, INC.","Bonanza Creek Energy, Inc."
0001509745,"LEAP THERAPEUTICS, INC.",
0001509745,"LEAP THERAPEUTICS, INC.",Dekkun Corp
0001509786,,
0001509957,,
0001509991,Kosmos Energy Ltd.,
0001510295,Marathon Petroleum Corp,
0001510518,,
0001510964,"CV Sciences, Inc.",
0001510964,"CV Sciences, Inc.",CannaVEST Corp.
0001510964,"CV Sciences, Inc.","Foreclosure Solutions, Inc."
0001511337,RLJ Lodging Trust,
0001511737,Ubiquiti Inc.,
0001511737,Ubiquiti Inc.,"Ubiquiti Networks, Inc."
0001512228,NIOCORP DEVELOPMENTS LTD,
0001512228,NIOCORP DEVELOPMENTS LTD,QUANTUM RARE EARTH DEVELOPMENTS CORP.
0001512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",
0001512499,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",Capitol Acquisition Corp. II
0001512673,"Block, Inc.",
0001512673,"Block, Inc.","Square, Inc."
0001512762,"Coherus BioSciences, Inc.",
0001512762,"Coherus BioSciences, Inc.","BioGenerics, Inc."
0001512922,"PetVivo Holdings, Inc.",
0001512922,"PetVivo Holdings, Inc.",Technologies Scan Corp
0001512931,MONROE CAPITAL Corp,
0001513363,FIDUS INVESTMENT Corp,
0001513525,"ADIAL PHARMACEUTICALS, INC.",
0001513525,"ADIAL PHARMACEUTICALS, INC.","ADial Pharmaceuticals, L.L.C."
0001513525,"ADIAL PHARMACEUTICALS, INC.","Adial Pharmaceuticals, L.L.C."
0001513761,Norwegian Cruise Line Holdings Ltd.,
0001514056,Titan Environmental Solutions Inc.,
0001514056,Titan Environmental Solutions Inc.,"TRAQIQ, INC."
0001514056,Titan Environmental Solutions Inc.,"Thunderclap Entertainment, Inc."
0001514183,"Silo Pharma, Inc.",
0001514183,"Silo Pharma, Inc.",Gold Swap Inc
0001514183,"Silo Pharma, Inc.","Point Capital, Inc."
0001514183,"Silo Pharma, Inc.","Uppercut Brands, Inc."
0001514281,"AG Mortgage Investment Trust, Inc.",
0001514281,"AG Mortgage Investment Trust, Inc.","Alexander Mortgage REIT, Inc."
0001514416,Bandwidth Inc.,
0001514416,Bandwidth Inc.,"Bandwidth.com, Inc."
0001514443,"AMERIGUARD SECURITY SERVICES, INC.",
0001514443,"AMERIGUARD SECURITY SERVICES, INC.","ANVEX INTERNATIONAL, INC."
0001514443,"AMERIGUARD SECURITY SERVICES, INC.","HEALTH REVENEUE ASSURANCE HOLDINGS, INC."
0001514443,"AMERIGUARD SECURITY SERVICES, INC.","HEALTH REVENUE ASSURANCE HOLDINGS, INC."
0001514705,"SunCoke Energy, Inc.",
0001514743,"IF Bancorp, Inc.",
0001514946,,
0001514991,AMC Networks Inc.,
0001515139,WASTE ENERGY CORP.,
0001515139,WASTE ENERGY CORP.,CurrencyWorks Inc.
0001515139,WASTE ENERGY CORP.,ICOX INNOVATIONS INC.
0001515139,WASTE ENERGY CORP.,"METAWORKS PLATFORMS, INC."
0001515156,"Arq, Inc.",
0001515156,"Arq, Inc.","Advanced Emissions Solutions, Inc."
0001515317,MAGELLAN COPPER & GOLD Corp,
0001515317,MAGELLAN COPPER & GOLD Corp,MAGELLAN COPPER & GOLD INC.
0001515317,MAGELLAN COPPER & GOLD Corp,"MAGELLAN COPPER & GOLD, INC."
0001515317,MAGELLAN COPPER & GOLD Corp,MAGELLAN GOLD Corp
0001515673,Ultragenyx Pharmaceutical Inc.,
0001515816,"Plymouth Industrial REIT, Inc.",
0001515816,"Plymouth Industrial REIT, Inc.",Plymouth Industrial REIT Inc.
0001515816,"Plymouth Industrial REIT, Inc.",Plymouth Opportunity REIT Inc.
0001516513,"Doximity, Inc.",
0001516551,"Skye Bioscience, Inc.",
0001516551,"Skye Bioscience, Inc.","Emerald Bioscience, Inc."
0001516551,"Skye Bioscience, Inc.","LOAD GUARD LOGISTICS, INC."
0001516551,"Skye Bioscience, Inc.","Nemus Bioscience, Inc."
0001516912,"Origin Bancorp, Inc.",
0001516912,"Origin Bancorp, Inc.",Community Trust Financial Corp
0001517022,"Akebia Therapeutics, Inc.",
0001517175,"Chefs' Warehouse, Inc.",
0001517175,"Chefs' Warehouse, Inc.","Chefs' Warehouse Holdings, LLC"
0001517228,"CommScope Holding Company, Inc.",
0001517302,Artisan Partners Asset Management Inc.,
0001517375,"Sprout Social, Inc.",
0001517413,"Fastly, Inc.",
0001517413,"Fastly, Inc.","Skycache, Inc.(DE)"
0001517681,"Propanc Biopharma, Inc.",
0001517681,"Propanc Biopharma, Inc.",Propanc Health Group Corp
0001518461,"AmpliTech Group, Inc.",
0001518461,"AmpliTech Group, Inc.",BAYVIEW ACQUISITION CORP
0001518621,"Orchid Island Capital, Inc.",
0001518715,"HomeStreet, Inc.",
0001519061,Trinseo PLC,
0001519061,Trinseo PLC,Bain Capital Everest (Luxco 2) S.a r.l.
0001519061,Trinseo PLC,Trinseo S.A.
0001519401,Regional Management Corp.,
0001519449,"Skyward Specialty Insurance Group, Inc.",
0001519449,"Skyward Specialty Insurance Group, Inc.",Houston International Insurance Group
0001519449,"Skyward Specialty Insurance Group, Inc.",Houston International Insurance Group LTD
0001519472,"SolarMax Technology, Inc.",
0001519751,"Fortune Brands Innovations, Inc.",
0001519751,"Fortune Brands Innovations, Inc.",Fortune Brands Home & Security LLC
0001519751,"Fortune Brands Innovations, Inc.","Fortune Brands Home & Security, Inc."
0001520006,Matador Resources Co,
0001520006,Matador Resources Co,"Matador Holdco, Inc."
0001520048,Permianville Royalty Trust,
0001520048,Permianville Royalty Trust,Enduro Royalty Trust
0001520118,"MedWellAI, Inc.",
0001520118,"MedWellAI, Inc.","EMS FIND, INC."
0001520118,"MedWellAI, Inc.","INTEGRATED VENTURES, INC."
0001520118,"MedWellAI, Inc.","LIGHTCOLLAR, INC."
0001520262,Alkermes plc.,
0001520262,Alkermes plc.,ANTLER SCIENCE TWO PLC
0001520262,Alkermes plc.,Antler Science Two Ltd
0001520358,"Mama's Creations, Inc.",
0001520358,"Mama's Creations, Inc.","MASCOT PROPERTIES, INC."
0001520358,"Mama's Creations, Inc.","MamaMancini's Holdings, Inc."
0001520697,"Acadia Healthcare Company, Inc.",
0001521036,"Lantheus Holdings, Inc.",
0001521036,"Lantheus Holdings, Inc.","Lantheus MI Holdings, Inc."
0001521332,Aptiv PLC,
0001521332,Aptiv PLC,Delphi Automotive PLC
0001521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",
0001521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.","First Business Financial Services, Inc."
0001522222,,
0001522540,"Marqeta, Inc.",
0001522727,"USA Compression Partners, LP",
0001522767,MARIMED INC.,
0001522767,MARIMED INC.,WORLDS ONLINE INC.
0001522860,"Acutus Medical, Inc.",
0001524025,"TILLY'S, INC.",
0001524358,MARRIOTT VACATIONS WORLDWIDE Corp,
0001524358,MARRIOTT VACATIONS WORLDWIDE Corp,Marriott Vacations Worldwide Corp
0001524472,Xylem Inc.,
0001524472,Xylem Inc.,"ITT WCO, Inc."
0001524741,,
0001524769,,
0001524931,,
0001525221,Bristow Group Inc.,
0001525221,Bristow Group Inc.,ERA GROUP INC.
0001525221,Bristow Group Inc.,Era Froup Inc.
0001525769,"Dave & Buster's Entertainment, Inc.",
0001525769,"Dave & Buster's Entertainment, Inc.","Dave & Buster's Parent, Inc."
0001526113,"Global Net Lease, Inc.",
0001526113,"Global Net Lease, Inc.","American Realty Capital Global Daily Net Asset Value Trust, Inc."
0001526113,"Global Net Lease, Inc.","American Realty Capital Global Trust, Inc."
0001526119,"Verastem, Inc.",
0001526243,PERPETUA RESOURCES CORP.,
0001526243,PERPETUA RESOURCES CORP.,MIDAS GOLD CORP.
0001526520,"TripAdvisor, Inc.",
0001527166,Carlyle Group Inc.,
0001527166,Carlyle Group Inc.,Carlyle Group L.P.
0001527469,Athene Holding Ltd.,
0001527469,Athene Holding Ltd.,Athene Holding Ltd
0001527508,Pactiv Evergreen Inc.,
0001527508,Pactiv Evergreen Inc.,Reynolds Group Holdings Ltd
0001527541,"Wheeler Real Estate Investment Trust, Inc.",
0001527590,Ready Capital Corp,
0001527590,Ready Capital Corp,Sutherland Asset Management Corp
0001527590,Ready Capital Corp,ZAIS Financial Corp.
0001527599,"SYNLOGIC, INC.",
0001527599,"SYNLOGIC, INC.","Mirna Therapeutics, Inc."
0001527613,CIMG Inc.,
0001527613,CIMG Inc.,Havana Furnishings Inc.
0001527613,CIMG Inc.,Havanna Furnishings Inc.
0001527613,CIMG Inc.,"NuZee, Inc."
0001527702,iQSTEL Inc,
0001527702,iQSTEL Inc,"B-MAVEN, INC."
0001527702,iQSTEL Inc,"PURE SNAX INTERNATIONAL, INC."
0001527702,iQSTEL Inc,"PURESNAX INTERNATIONAL, INC."
0001527728,Lunai Bioworks Inc.,
0001527728,Lunai Bioworks Inc.,Enochian Biosciences Inc.
0001527728,Lunai Bioworks Inc.,RENOVARO BIOSCIENCES INC.
0001527728,Lunai Bioworks Inc.,RENOVARO INC.
0001527728,Lunai Bioworks Inc.,Renovaro Biosciences Inc.
0001527753,"Personalis, Inc.",
0001528115,"Annexon, Inc.",
0001528129,"Vital Energy, Inc.",
0001528129,"Vital Energy, Inc.","Laredo Petroleum Holdings, Inc."
0001528129,"Vital Energy, Inc.","Laredo Petroleum, Inc."
0001528287,NeuroPace Inc,
0001528356,Genie Energy Ltd.,
0001528356,Genie Energy Ltd.,Genie Energy. Ltd.
0001528396,"Guidewire Software, Inc.",
0001528849,RH,
0001528849,RH,Restoration Hardware Holdings Inc
0001528985,"Inland Real Estate Income Trust, Inc.",
0001528985,"Inland Real Estate Income Trust, Inc.","Inland Core Assets Real Estate Trust, Inc."
0001528985,"Inland Real Estate Income Trust, Inc.","Inland Monthly Income Trust, Inc."
0001529113,"XTI Aerospace, Inc.",
0001529113,"XTI Aerospace, Inc.",INPIXON
0001529113,"XTI Aerospace, Inc.",Sysorex Global
0001529113,"XTI Aerospace, Inc.",Sysorex Global Holdings Corp.
0001529274,"ALKAMI TECHNOLOGY, INC.",
0001529274,"ALKAMI TECHNOLOGY, INC.","ALKAMI TECHNOLOGY, INC,"
0001529377,Ares Commercial Real Estate Corp,
0001529628,"Smart Sand, Inc.",
0001529864,"Enova International, Inc.",
0001530163,,
0001530249,"FS Bancorp, Inc.",
0001530425,"Artisan Consumer Goods, Inc.",
0001530425,"Artisan Consumer Goods, Inc.",Cassidy Ventures Inc.
0001530425,"Artisan Consumer Goods, Inc.","Lash, Inc."
0001530721,Capri Holdings Ltd,
0001530721,Capri Holdings Ltd,Michael Kors Holdings Ltd
0001530746,"Kaya Holdings, Inc.",
0001530746,"Kaya Holdings, Inc.","Alternative Fuels America, Inc."
0001530746,"Kaya Holdings, Inc.","Alternative Fuels Americas, Inc."
0001530766,"BioSig Technologies, Inc.",
0001530804,Tronox Holdings plc,
0001530804,Tronox Holdings plc,Tronox Ltd
0001530950,"Post Holdings, Inc.",
0001531031,"Esquire Financial Holdings, Inc.",
0001531048,,
0001531152,"BJ's Wholesale Club Holdings, Inc.",
0001531152,"BJ's Wholesale Club Holdings, Inc.",Beacon Holding Inc.
0001531978,"Paragon 28, Inc.",
0001532286,"Nine Energy Service, Inc.",
0001532286,"Nine Energy Service, Inc.","NSC-Tripoint, Inc."
0001532383,VANJIA CORP,
0001532383,VANJIA CORP,VANJIE CORP
0001532383,VANJIA CORP,Vantone Realty Corp
0001532619,Power REIT,
0001532961,"NV5 Global, Inc.",
0001532961,"NV5 Global, Inc.","NV5 Holdings, Inc."
0001533030,,
0001533040,Phio Pharmaceuticals Corp.,
0001533040,Phio Pharmaceuticals Corp.,RXi Pharmaceuticals Corp
0001533357,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,
0001533357,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,CANYON GOLD CORP.
0001533615,Global Medical REIT Inc.,
0001533615,Global Medical REIT Inc.,"SCOOP MEDIA, INC."
0001533743,"Processa Pharmaceuticals, Inc.",
0001533743,"Processa Pharmaceuticals, Inc.","Heatwurx, Inc."
0001533758,Hughes Satellite Systems Corp,
0001533758,Hughes Satellite Systems Corp,Hughes Satellites Systems Corp
0001533924,Amplify Energy Corp.,
0001533924,Amplify Energy Corp.,"Midstates Petroleum Company, Inc."
0001533998,DarioHealth Corp.,
0001533998,DarioHealth Corp.,LabStyle Innovations Corp.
0001534120,"Avalo Therapeutics, Inc.",
0001534120,"Avalo Therapeutics, Inc.",Cerecor Inc.
0001534133,"CalciMedica, Inc.",
0001534133,"CalciMedica, Inc.","CalciMedica, Inc. /DE/"
0001534133,"CalciMedica, Inc.","GRAYBUG VISION, INC."
0001534133,"CalciMedica, Inc.","GRAYBUG, Inc."
0001534154,authID Inc.,
0001534154,authID Inc.,ID Global Solutions Corp
0001534154,authID Inc.,IIM Global Corp
0001534154,authID Inc.,Ipsidy Inc.
0001534254,CION Investment Corp,
0001534254,CION Investment Corp,C&#298;ON Investment Corp
0001534504,PBF Energy Inc.,
0001534525,"Xenetic Biosciences, Inc.",
0001534525,"Xenetic Biosciences, Inc.",GENERAL AIRCRAFT INC.
0001534525,"Xenetic Biosciences, Inc.","General Sales & Leasing, Inc."
0001534675,Tecnoglass Inc.,
0001534675,Tecnoglass Inc.,Andina Acquisition Corp
0001534701,Phillips 66,
0001534708,"Beeline Holdings, Inc.",
0001534708,"Beeline Holdings, Inc.","Eastside Distilling, Inc."
0001534708,"Beeline Holdings, Inc.",Eurocan Holdings Ltd.
0001534969,"SERA PROGNOSTICS, INC.",
0001535079,,
0001535527,"CrowdStrike Holdings, Inc.",
0001535778,"MSC INCOME FUND, INC.",
0001535778,"MSC INCOME FUND, INC.","HMS INCOME FUND, INC."
0001535929,"Voya Financial, Inc.",
0001535929,"Voya Financial, Inc.","ING America Insurance Holdings, Inc."
0001535929,"Voya Financial, Inc.","ING U.S., Inc."
0001535955,Lipocine Inc.,
0001535955,Lipocine Inc.,MARATHON BAR CORP
0001537028,,
0001537054,Gogo Inc.,
0001537435,TECOGEN INC.,
0001537435,TECOGEN INC.,TECOGEN INC
0001538210,,
0001538263,"HomeTrust Bancshares, Inc.",
0001538263,"HomeTrust Bancshares, Inc.","HomeTrustBancshares, Inc."
0001538379,"Ibotta, Inc.",
0001538379,"Ibotta, Inc.","Zing Enterprises, Inc."
0001538495,"Earth Science Tech, Inc.",
0001538495,"Earth Science Tech, Inc.",Ultimate Novelty Sports Inc.
0001538716,Oportun Financial Corp,
0001538716,Oportun Financial Corp,"Progreso Financiero Holdings, Inc."
0001538849,CrossAmerica Partners LP,
0001538849,CrossAmerica Partners LP,Lehigh Gas Partners LP
0001538990,STORE CAPITAL LLC,
0001538990,STORE CAPITAL LLC,STORE CAPITAL Corp
0001539029,"Clearside Biomedical, Inc.",
0001539638,"Triumph Financial, Inc.",
0001539638,"Triumph Financial, Inc.","Triumph Bancorp, Inc."
0001539838,"Diamondback Energy, Inc.",
0001539850,"Starco Brands, Inc.",
0001539850,"Starco Brands, Inc.","Insynergy Products, Inc"
0001540159,"Edesa Biotech, Inc.",
0001540159,"Edesa Biotech, Inc.","Stellar Biotechnologies, Inc."
0001540684,Atlas Lithium Corp,
0001540684,Atlas Lithium Corp,"Brazil Minerals, Inc."
0001540684,Atlas Lithium Corp,"Flux Technologies, Corp."
0001541119,"Sound Financial Bancorp, Inc.",
0001541401,"Empire State Realty Trust, Inc.",
0001542447,"RREEF Property Trust, Inc.",
0001542447,"RREEF Property Trust, Inc.","RREEF America Property Income Trust, Inc."
0001542574,Prosper Funding LLC,
0001543042,COMM 2012-LC4 Mortgage Trust,
0001543151,"Uber Technologies, Inc",
0001543418,Trilogy Metals Inc.,
0001543418,Trilogy Metals Inc.,NovaCopper Inc.
0001543637,"Nu-Med Plus, Inc.",
0001544206,"Carlyle Secured Lending, Inc.",
0001544206,"Carlyle Secured Lending, Inc.","Carlyle GMS Finance, Inc."
0001544206,"Carlyle Secured Lending, Inc.","TCG BDC, INC."
0001544227,"Tempest Therapeutics, Inc.",
0001544227,"Tempest Therapeutics, Inc.","Millendo Therapeutics, Inc."
0001544227,"Tempest Therapeutics, Inc.","OvaScience, Inc."
0001544522,Freshworks Inc.,
0001544522,Freshworks Inc.,FreshDesk Inc.
0001545018,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6,
0001545654,"Alexander & Baldwin, Inc.",
0001545654,"Alexander & Baldwin, Inc.","& B II, Inc."
0001545654,"Alexander & Baldwin, Inc.","A & B II, Inc."
0001545654,"Alexander & Baldwin, Inc.","A&B II, Inc."
0001546296,"Professional Diversity Network, Inc.",
0001546296,"Professional Diversity Network, Inc.","Professional Diversity Network, LLC"
0001546417,"Bloomin' Brands, Inc.",
0001546853,"Skkynet Cloud Systems, Inc.",
0001546853,"Skkynet Cloud Systems, Inc.","Skyynet Cloud Systems, Inc."
0001547459,"Natural Grocers by Vitamin Cottage, Inc.",
0001547546,"Lument Finance Trust, Inc.",
0001547546,"Lument Finance Trust, Inc.",Five Oaks Investment Corp.
0001547546,"Lument Finance Trust, Inc.","Hunt Companies Finance Trust, Inc."
0001547903,"NMI Holdings, Inc.",
0001549084,"EKSO BIONICS HOLDINGS, INC.",
0001549084,"EKSO BIONICS HOLDINGS, INC.",PN Med Group Inc
0001549145,"BLUE BIOFUELS, INC.",
0001549145,"BLUE BIOFUELS, INC.","ALLIANCE BIOENERGY PLUS, INC."
0001549145,"BLUE BIOFUELS, INC.","Alliance Media Group Holdings, Inc."
0001549346,"Shutterstock, Inc.",
0001549595,"Nurix Therapeutics, Inc.",
0001549595,"Nurix Therapeutics, Inc.","Nurix, Inc."
0001549631,"Quarta-Rad, Inc.",
0001549922,,
0001549966,Silvercrest Asset Management Group Inc.,
0001550453,TriLinc Global Impact Fund LLC,
0001550695,Performant Healthcare Inc,
0001550695,Performant Healthcare Inc,Performant Financial Corp
0001550913,"MacKenzie Realty Capital, Inc.",
0001551152,AbbVie Inc.,
0001551182,Eaton Corp plc,
0001551182,Eaton Corp plc,Eaton Corp Ltd
0001551306,"Progyny, Inc.",
0001551306,"Progyny, Inc.",Auxogyn Inc
0001551306,"Progyny, Inc.","Auxogyn, Inc."
0001551901,Stellus Capital Investment Corp,
0001552000,MPLX LP,
0001552033,TransUnion,
0001552033,TransUnion,"TransUnion Holding Company, Inc."
0001552189,,
0001552198,"WhiteHorse Finance, Inc.",
0001552198,"WhiteHorse Finance, Inc.","WhiteHorse Finance, LLC"
0001552275,Sunoco LP,
